user_id,email_address,gender,date_of_birth,age,phone_number,address_id,city,state_province,postal_code,country,account_status,is_active,account_created_at,last_login_date,last_purchase_date,total_purchases,lifetime_value,loyalty_points
5128,sarah.carter@hotmail.com,Male,1982-11-07,43,+16049281391,8271.0,Longueuil,QC,X7Y 2L8,CA,Active,True,2021-11-08T09:44:08Z,2025-05-12T21:30:03Z,2022-12-19,2,474.42,703
5129,melissa.taylor21@aol.com,Female,1992-12-23,33,+12139638666,8272.0,Chester,ND,42131,US,Pending,False,2016-07-02T00:50:26Z,,,0,0.0,0
5130,ana_mitchell@icloud.com,Female,1946-05-23,79,+14159877942,8274.0,Tacoma,WA,11208,US,Active,True,2017-10-20T01:32:55Z,2025-10-12T09:52:10Z,2022-12-21,130,51960.25,60002
5131,ronald.wilson2@gmail.com,Female,2007-06-13,18,+18055168100,8275.0,Georgetown,MO,86379,US,Active,True,2023-11-09T04:17:33Z,2025-09-04T16:33:01Z,2024-01-31,22,3441.85,4236
5132,dgreen@gmail.com,Male,1960-01-27,65,+14155883800,8276.0,Madison,VT,89851,US,Active,True,2021-09-03T04:07:11Z,2025-08-23T11:09:49Z,2025-04-05,66,12796.5,17781
5133,vlopez@protonmail.com,Male,1996-03-13,29,+15127307962,8277.0,Franklin,ND,15703,US,Active,True,2022-04-24T15:42:23Z,2025-10-11T12:04:33Z,2023-08-31,21,1118.15,1341
5134,ronald.martin@yandex.com,Other,1993-07-22,32,+18583166678,8279.0,Franklin,OR,92656,US,Active,True,2025-03-07T12:28:59Z,2025-11-21T23:41:51Z,2025-05-20,6,668.39,972
5135,joshualopez@gmail.com,Other,1968-02-05,57,+13058128621,8281.0,Denver,CO,97782,US,Active,True,2017-04-18T10:36:11Z,2025-09-15T07:27:30Z,2017-10-09,58,9445.06,11362
5136,aisha.carter@hotmail.com,Female,1962-11-08,63,+16048933303,8284.0,Laval,QC,C3B 8C6,CA,Blocked,False,2024-05-16T03:24:35Z,2024-11-17T07:16:30Z,2024-11-26,22,4639.75,7150
5137,ronald916@protonmail.com,Male,1956-01-02,69,+19179942877,8286.0,North Las Vegas,NV,13616,US,Active,True,2018-11-13T22:24:15Z,2025-07-26T18:23:21Z,2022-04-19,63,25985.03,34241
5138,amandawhite@protonmail.com,Male,1986-08-18,39,+12124356616,8287.0,Chester,MT,17258,US,Active,True,2024-02-10T01:15:50Z,2025-03-23T05:05:58Z,2024-03-27,28,6362.01,8554
5139,lewis.deborah@fastmail.com,Male,2002-04-19,23,+19173856311,8289.0,Madison,MT,85759,US,Active,True,2017-09-09T00:11:44Z,2025-02-09T18:16:02Z,2025-06-07,149,38038.98,41788
5140,mohammed744@protonmail.com,Male,2004-06-17,21,+17184356029,8291.0,Scottsdale,AZ,36956,US,Pending,False,2022-08-02T08:52:46Z,,,0,0.0,0
5141,donna_williams@gmail.com,Male,2003-06-30,22,+19057538398,8292.0,Salem,SK,Y4M 2J2,CA,Active,True,2018-10-08T21:38:32Z,2025-07-31T14:06:20Z,,0,0.0,0
5142,sharon_harris@outlook.com,Female,1964-09-28,61,+18182469326,8293.0,Reno,NV,62141,US,Active,True,2018-04-03T00:51:25Z,2025-08-01T09:11:53Z,2020-07-28,135,25328.45,22793
5143,kimberly.wright33@outlook.com,Female,1978-11-26,47,+18059315184,8295.0,Madison,DE,19645,US,Active,True,2022-11-17T03:23:05Z,2025-08-08T21:17:37Z,,0,0.0,0
5144,chen_thompson@protonmail.com,Female,1966-08-26,59,+18059563080,8296.0,Bristol,MS,13094,US,Active,True,2023-09-14T02:34:06Z,2025-08-28T07:11:29Z,2024-02-24,32,3005.69,3749
5145,garyhernandez@protonmail.com,Female,1987-07-03,38,+12015475128,8297.0,Fairview,AL,91968,US,Active,True,2016-07-05T19:54:57Z,2025-11-30T14:39:32Z,2022-04-22,166,49471.47,40024
5146,chenhall@aol.com,Male,1995-01-11,30,+14049070199,8298.0,Springfield,HI,23380,US,Blocked,False,2015-04-29T13:51:07Z,2025-02-28T01:49:08Z,,0,0.0,0
5147,danderson@hotmail.com,Male,1975-11-09,50,+16178214828,8300.0,Fairview,VA,51799,US,Active,True,2023-09-11T01:58:37Z,2025-02-21T21:11:13Z,2024-08-01,22,1546.05,2292
5148,donald.rivera@yahoo.com,Female,1984-09-16,41,+12019403036,8302.0,Austin,TX,94811,US,Active,True,2025-05-01T02:49:33Z,2025-07-13T12:32:57Z,2025-10-14,9,2912.61,3054
5149,mei_wilson@fastmail.com,Male,1957-10-22,68,+16474993427,8304.0,Fairview,NS,C4S 3V8,CA,Inactive,False,2023-06-09T10:13:34Z,2024-04-29T21:49:53Z,2023-07-13,33,13747.03,12295
5150,jackson.linda@yandex.com,Female,1985-05-05,40,+17025773861,8305.0,Macon,GA,52801,US,Pending,False,2020-12-19T07:58:44Z,,,0,0.0,0
5151,mchen@gmail.com,Female,1997-01-05,28,+13054903391,8308.0,Pittsburgh,PA,51460,US,Active,True,2020-10-26T09:24:50Z,2025-01-08T06:21:04Z,2021-07-11,2,203.62,276
5152,elena752@zoho.com,Female,1975-09-14,50,+16477402922,8309.0,Laval,QC,M2E 1N3,CA,Active,True,2019-06-21T12:30:36Z,2025-04-24T14:15:04Z,2023-09-21,97,31643.57,32766
5153,bkim@zoho.com,Female,1993-06-11,32,+15035830416,8312.0,San Jose,CA,30425,US,Active,True,2016-08-08T12:45:01Z,2025-11-04T03:41:45Z,2020-07-02,9,2629.32,3096
5154,sandra.chen@aol.com,Female,1952-09-21,73,+16173739620,8315.0,Clinton,MT,68055,US,Inactive,False,2022-08-05T13:18:02Z,2023-06-28T03:53:45Z,,0,0.0,0
5155,krivera@outlook.com,Female,1975-08-14,50,+16173576296,8316.0,Salem,WY,40160,US,Active,True,2017-10-09T07:19:58Z,2025-11-21T06:10:13Z,2018-11-02,54,2295.4,2516
5156,ashley.mitchell@aol.com,Female,1997-10-16,28,+12129280784,8317.0,Albany,NY,65415,US,Active,True,2020-05-02T05:27:44Z,2025-06-12T08:42:45Z,2024-07-09,71,28409.47,31274
5157,donna_mitchell@icloud.com,Female,2004-04-08,21,+15034409805,8319.0,Chester,MO,22243,US,Active,True,2025-03-22T01:02:10Z,2025-08-23T17:24:17Z,2025-05-09,8,1217.44,1165
5158,king.lisa@fastmail.com,Female,1970-01-17,55,+19172403496,8321.0,Springfield,VT,69501,US,Active,True,2022-01-25T20:36:14Z,2025-09-12T08:02:35Z,2025-11-09,66,16905.85,24037
5159,gary_white@zoho.com,Male,1964-05-09,61,+14152782573,8324.0,Clinton,OK,66250,US,Active,True,2024-02-18T05:31:17Z,2025-12-16T13:27:20Z,2024-06-13,13,3114.4,2799
5160,ckhan@aol.com,Male,2004-02-19,21,+17135432248,8326.0,San Antonio,TX,65525,US,Active,True,2019-01-17T09:37:47Z,2025-05-22T06:47:28Z,2022-04-08,80,7823.0,10054
5161,rodriguez.lisa@fastmail.com,Other,1989-01-16,36,+19723188617,8327.0,Madison,WY,43306,US,Active,True,2019-12-21T14:22:01Z,2025-07-08T17:07:11Z,2020-05-30,51,3665.55,4697
5162,omar673@aol.com,Female,1966-12-12,59,+16046449841,8329.0,Hamilton,ON,V7R 2L6,CA,Closed,False,2015-10-18T11:04:26Z,2021-10-09T11:10:28Z,,0,0.0,0
5163,andrewflores@yandex.com,Male,1973-12-06,52,+18184316530,8331.0,Riverside,KS,15488,US,Active,True,2018-10-09T06:07:08Z,2025-02-07T08:29:31Z,2019-10-06,28,1771.88,2619
5164,carlos.tanaka22@icloud.com,Female,1970-09-19,55,+14042461366,8332.0,Chester,CT,40711,US,Active,True,2022-03-28T01:04:47Z,2025-11-25T05:43:12Z,,0,0.0,0
5165,maria_rivera@aol.com,Male,1965-09-24,60,+13129384421,8334.0,Springfield,VA,27326,US,Active,True,2017-03-05T05:49:09Z,2025-11-08T11:44:25Z,,0,0.0,0
5166,moore.christopher@yahoo.com,Male,1962-08-04,63,+19496041269,8335.0,Springfield,ND,15051,US,Active,True,2025-10-08T05:08:32Z,2025-11-05T02:38:01Z,2025-10-16,3,37.58,55
5167,ryandavis@protonmail.com,Female,1982-05-15,43,+12137967097,8336.0,Chester,MS,33503,US,Active,True,2017-04-09T10:50:14Z,2025-07-27T03:18:22Z,2025-09-16,107,38320.5,39670
5168,andrewscott@yandex.com,Male,1947-02-12,78,+12136068422,8337.0,Orlando,FL,70843,US,Active,True,2022-03-30T05:06:19Z,2025-08-31T05:45:39Z,2022-10-31,19,5678.46,5314
5169,elena795@aol.com,Male,1957-03-18,68,+12015378736,8339.0,Springfield,ND,29012,US,Active,True,2018-01-14T18:46:35Z,2025-10-28T10:43:26Z,2019-04-14,107,26477.47,24281
5170,ayoung@zoho.com,Female,1990-05-07,35,+19497557588,8340.0,Clinton,WV,42390,US,Active,True,2015-02-27T19:26:05Z,2025-01-28T22:27:10Z,2023-02-25,121,37673.66,33924
5171,timothy.carter@outlook.com,Female,2001-01-15,24,+14033713696,8341.0,Victoria,BC,K3M 7L6,CA,Active,True,2025-05-28T00:54:38Z,2025-11-21T14:28:13Z,,0,0.0,0
5172,edwardwilson@yahoo.com,Female,1975-03-28,50,+18053884777,8342.0,Chester,DE,37888,US,Active,True,2024-10-30T22:20:00Z,2025-04-19T05:55:22Z,2025-09-18,10,828.71,1100
5173,omar.mitchell@yahoo.com,Female,1972-04-04,53,+16474815445,8343.0,Riverside,NL,R9M 8T3,CA,Active,True,2015-01-25T17:39:44Z,2025-09-21T07:34:07Z,2019-04-03,41,2895.6,2504
5174,diego.wang@protonmail.com,Female,1945-10-06,80,+12136115752,8345.0,Cincinnati,OH,78416,US,Inactive,False,2018-02-16T09:32:07Z,2024-02-23T00:32:27Z,,0,0.0,52
5175,kathleen.chen16@protonmail.com,Male,1962-05-03,63,+17138902942,8346.0,Henderson,NV,80065,US,Active,True,2025-06-21T09:58:15Z,2025-07-16T15:37:06Z,2025-08-04,1,44.3,57
5176,fatima_young@yahoo.com,Male,1987-12-19,38,+12139099131,8349.0,Madison,IN,53814,US,Active,True,2017-08-24T17:00:15Z,2025-04-29T01:06:47Z,2019-02-10,72,3115.57,3954
5177,edward.garcia@hotmail.com,Female,2003-10-23,22,+19058371953,8350.0,Bristol,NT,V1K 8L1,CA,Inactive,False,2022-12-20T13:38:58Z,2024-04-15T19:54:43Z,2023-09-05,46,13251.71,11047
5178,olga474@zoho.com,Male,1983-04-02,42,+18188632531,8352.0,Salem,NH,48769,US,Inactive,False,2022-04-27T22:52:36Z,2025-10-13T14:08:09Z,,0,0.0,0
5179,eivanov@yandex.com,Female,1972-02-24,53,+12129638537,8353.0,Springfield,NH,87828,US,Active,True,2021-05-25T00:03:53Z,2025-02-17T09:01:54Z,2024-11-09,80,6862.35,6907
5180,dnelson@aol.com,Female,1988-08-06,37,+17028991076,8355.0,Madison,IA,49350,US,Active,True,2022-06-16T19:04:22Z,2025-01-21T07:14:14Z,2025-02-18,57,5925.88,7308
5181,baker.daniel@gmail.com,Female,1960-05-12,65,+15144909572,8358.0,Madison,NL,V5B 3T6,CA,Active,True,2024-05-03T22:05:17Z,2025-10-14T22:41:40Z,2025-07-12,19,1558.83,2125
5182,shall@protonmail.com,Female,1997-05-05,28,+18059619785,8360.0,Clinton,AL,57394,US,Blocked,False,2017-02-15T01:54:53Z,2019-01-29T20:55:25Z,,0,0.0,17
5183,joseph.carter@icloud.com,Male,2008-11-23,17,+14039645515,8361.0,Bristol,YT,V8N 5S7,CA,Active,True,2025-02-05T16:28:12Z,2025-08-30T22:45:11Z,2025-04-22,4,129.92,147
5184,melissa645@zoho.com,Other,1968-06-13,57,+12133261205,8363.0,Franklin,LA,80641,US,Active,True,2022-12-16T00:41:06Z,2025-08-10T02:14:05Z,2024-12-30,9,1287.58,1467
5185,nancy.kumar51@zoho.com,Female,1999-02-23,26,+15123058875,8365.0,Clinton,ND,86963,US,Inactive,False,2024-09-17T14:38:28Z,2024-10-04T08:56:33Z,,0,0.0,0
5186,lin.kumar@icloud.com,Male,1955-05-14,70,+17139997664,8367.0,Clinton,AK,88740,US,Active,True,2024-08-05T10:24:04Z,2025-03-06T16:23:52Z,2025-08-11,23,7151.44,6311
5187,white.jacob@zoho.com,Male,1988-08-22,37,+18189845999,8369.0,Georgetown,VA,81521,US,Pending,False,2017-08-28T12:55:50Z,,,0,0.0,0
5188,joseph.miller@outlook.com,Male,1945-10-24,80,+13059456216,8370.0,Clinton,IN,84572,US,Active,True,2023-01-11T16:26:39Z,2025-05-13T18:48:46Z,,0,0.0,0
5189,pivanov@protonmail.com,Female,1942-05-23,83,+18587203463,8371.0,Salem,AL,51900,US,Active,True,2022-03-07T08:19:02Z,2025-02-05T22:47:19Z,2025-12-16,28,2307.18,2851
5190,mohammed.brown@icloud.com,Female,1999-02-23,26,+18059572681,8372.0,Riverside,WY,59110,US,Active,True,2022-06-11T11:41:02Z,2025-11-04T13:47:00Z,2024-01-16,44,7064.7,7809
5191,martin.omar@aol.com,Female,2007-06-22,18,+18585207955,8374.0,Sacramento,CA,66719,US,Closed,False,2025-10-28T16:39:51Z,2025-11-20T11:43:32Z,,0,0.0,0
5192,raj.martin52@protonmail.com,Male,1974-08-04,51,+17188545214,8376.0,Charlotte,NC,67228,US,Closed,False,2024-05-26T13:05:14Z,2025-07-02T14:05:20Z,2024-10-25,20,3063.94,3298
5193,kclark@gmail.com,Female,1969-11-26,56,+15127495620,8377.0,Riverside,NJ,64178,US,Active,True,2018-07-12T23:56:33Z,2025-10-18T12:47:12Z,2021-01-30,104,9396.14,10498
5194,laura584@icloud.com,Female,1977-10-03,48,+18057417239,8380.0,Madison,NE,57923,US,Active,True,2021-05-28T22:35:45Z,2025-11-01T21:32:15Z,2025-03-25,59,7616.45,7476
5195,susan.patel85@icloud.com,Male,2001-10-20,24,+13129501140,8383.0,Clinton,MD,67753,US,Active,True,2018-04-13T14:33:43Z,2025-02-14T04:41:15Z,,0,0.0,0
5196,kimberly.robinson49@yandex.com,Female,1964-02-01,61,+17186910744,8386.0,North Las Vegas,NV,82359,US,Active,True,2017-10-06T13:28:09Z,2025-12-23T21:03:51Z,2021-03-17,68,11107.79,15567
5197,pdavis@hotmail.com,Male,1963-12-13,62,+12136146629,8387.0,Las Vegas,NV,96917,US,Blocked,False,2024-11-29T06:15:14Z,2024-11-29T20:10:39Z,2024-12-03,2,551.95,630
5198,lin.jackson@protonmail.com,Female,1984-06-06,41,+14036122594,8388.0,Madison,NS,L8V 4J9,CA,Active,True,2020-01-25T05:34:39Z,2025-05-03T03:53:28Z,2020-04-05,69,26322.25,35902
5199,dorothy_white@hotmail.com,Female,1970-08-02,55,+15142311394,8389.0,Victoria,BC,E6S 5X9,CA,Active,True,2025-04-28T03:49:29Z,2025-06-28T04:54:02Z,2025-09-21,11,2896.76,3516
5200,christopher.liu@icloud.com,Male,1951-09-15,74,+13124208612,8390.0,Franklin,MN,88738,US,Active,True,2020-03-11T18:07:01Z,2025-04-14T03:35:22Z,2023-11-17,32,6414.06,6548
5201,lnguyen@yahoo.com,Male,1941-09-08,84,+17025562169,8392.0,Clinton,TN,76212,US,Active,True,2025-03-18T11:46:11Z,2025-07-23T23:23:17Z,2025-12-08,14,1787.57,1621
5202,steven.baker@yandex.com,Male,1959-11-17,66,+14154863195,8393.0,Naperville,IL,36385,US,Active,True,2025-11-27T14:16:39Z,2025-12-06T07:35:51Z,2025-12-01,2,348.88,498
5203,kimberly757@aol.com,Female,1945-12-14,80,+16177076903,8394.0,Franklin,ND,80887,US,Inactive,False,2024-01-12T05:17:56Z,2025-11-01T22:23:07Z,,0,0.0,0
5204,jennifer.singh@icloud.com,Female,1961-11-03,64,+17187014641,8395.0,Clinton,WV,54764,US,Active,True,2024-08-20T05:27:04Z,2025-02-02T15:43:55Z,2025-02-08,17,3517.08,4531
5205,john.young88@icloud.com,Female,2003-05-17,22,+12123502525,8396.0,Henderson,NV,48439,US,Active,True,2018-09-30T06:28:16Z,2025-08-14T11:30:29Z,2023-06-09,21,5270.05,5107
5206,ali.david@zoho.com,Female,1962-06-12,63,+19725267573,8397.0,Riverside,ND,77372,US,Pending,False,2021-11-26T13:51:23Z,,,0,0.0,0
5207,sandra311@zoho.com,Male,1952-08-07,73,+17803294354,8398.0,Riverside,PE,J4K 8M5,CA,Active,True,2020-06-22T15:44:28Z,2025-11-14T01:04:14Z,2023-10-15,90,21376.97,27495
5208,lisa907@yandex.com,Male,1980-06-20,45,+12126273552,8399.0,Franklin,AK,47660,US,Active,True,2020-07-22T18:11:15Z,2025-05-30T10:49:31Z,,0,0.0,0
5209,yuki.jones69@hotmail.com,Male,1985-05-07,40,+13058920608,8400.0,Springfield,DE,56125,US,Active,True,2016-12-27T15:16:26Z,2025-04-27T23:34:40Z,2017-03-02,134,9354.95,12457
5210,ali.kathleen@gmail.com,Male,1977-07-04,48,+13129369784,8402.0,Tacoma,WA,77764,US,Active,True,2025-12-18T03:53:53Z,2025-12-21T02:27:00Z,2025-12-21,1,33.88,42
5211,timothy.roberts@protonmail.com,Male,1992-05-30,33,+13124542920,8403.0,Sacramento,CA,76837,US,Inactive,False,2017-02-22T00:52:39Z,2023-12-01T00:02:57Z,,0,0.0,0
5212,michelle_harris@fastmail.com,Female,1993-09-27,32,+16135183317,8404.0,Edmonton,AB,G1X 5B0,CA,Active,True,2016-10-07T22:42:18Z,2025-07-06T10:56:50Z,2020-09-23,152,21332.28,26322
5213,chenschmidt@protonmail.com,Female,1963-03-02,62,+12122175106,8406.0,Charlotte,NC,78233,US,Inactive,False,2018-01-06T09:56:51Z,2020-04-05T13:38:58Z,,0,0.0,0
5214,green.charles@zoho.com,Male,1976-12-01,49,+12136422419,8407.0,Clinton,NH,84156,US,Blocked,False,2016-08-10T12:27:29Z,2022-10-22T22:03:27Z,2022-03-07,147,14726.01,21000
5215,rodriguez.jessica@aol.com,Female,1988-05-05,37,+17185309582,8410.0,Georgetown,NM,62724,US,Active,True,2020-02-26T04:25:08Z,2025-12-15T00:58:56Z,,0,0.0,54
5216,josephjackson@gmail.com,Female,1991-01-24,34,+15129927317,8411.0,Fairview,RI,22589,US,Active,True,2024-09-18T00:11:13Z,2025-08-19T06:22:27Z,2025-07-02,23,3348.39,4050
5217,jeffrey940@yahoo.com,Other,1951-09-06,74,+12128208089,8412.0,Riverside,LA,80005,US,Active,True,2020-08-14T23:32:37Z,2025-09-19T06:33:31Z,2023-02-23,95,29027.33,33960
5218,gary.roberts@hotmail.com,Male,1941-03-11,84,+14043144660,8413.0,Clinton,WV,99141,US,Active,True,2022-05-14T15:43:20Z,2025-02-09T14:50:46Z,2022-07-18,49,8800.04,9595
5219,joseph.rodriguez@yandex.com,Male,1951-11-29,74,+14032112586,8414.0,Salem,NL,K3M 4L8,CA,Active,True,2017-04-01T01:24:44Z,2025-01-28T12:18:02Z,2017-12-31,29,2374.46,3134
5220,maria679@aol.com,Male,1996-03-30,29,+16172384782,8417.0,Georgetown,WV,65969,US,Active,True,2016-01-10T23:14:14Z,2025-04-13T01:15:49Z,2017-04-15,99,34618.71,38601
5221,andrew.thomas@zoho.com,Female,1990-04-28,35,+12014971935,8420.0,Riverside,IA,87630,US,Pending,False,2016-06-15T14:42:57Z,,,0,0.0,0
5222,adams.lisa@fastmail.com,Male,1943-10-02,82,+15147067303,8421.0,Georgetown,NB,X3J 7M3,CA,Inactive,False,2021-10-24T06:01:07Z,2022-08-14T06:29:23Z,,0,0.0,59
5223,akhan@yandex.com,Female,1955-11-05,70,+15145226326,8422.0,Franklin,MB,C2H 2J3,CA,Blocked,False,2024-01-14T08:47:22Z,2025-02-12T19:55:56Z,2024-08-16,10,2115.14,1875
5224,enguyen@hotmail.com,Female,1958-10-16,67,+18583707213,8423.0,Fort Lauderdale,FL,51124,US,Active,True,2022-05-08T17:57:39Z,2025-09-10T11:49:57Z,2025-11-23,57,7786.3,7775
5225,mary774@gmail.com,Male,1983-07-10,42,+15035048236,8424.0,Madison,IN,21567,US,Closed,False,2016-07-20T02:21:00Z,2023-07-07T06:34:24Z,,0,0.0,0
5226,viktor.kim@outlook.com,Female,1976-07-26,49,+19499475433,8426.0,Bristol,WV,15224,US,Active,True,2022-11-01T04:42:05Z,2025-03-05T07:34:06Z,2024-05-21,6,1487.08,2115
5227,ashley301@yandex.com,Female,1978-08-01,47,+17868689397,8429.0,Tacoma,WA,55931,US,Active,True,2023-02-12T16:00:07Z,2025-04-15T06:04:30Z,2023-08-17,23,6673.4,7274
5228,ataylor@outlook.com,Other,1957-05-15,68,+13127291998,,,,,,Pending,False,2024-01-16T08:34:31Z,,,0,0.0,0
5229,karenmitchell@yandex.com,Other,1955-08-11,70,+17182660337,8430.0,Madison,ND,99310,US,Inactive,False,2020-01-04T10:26:28Z,2025-05-11T08:13:26Z,2024-09-16,104,28841.32,25075
5230,flores.olga@fastmail.com,Female,1984-09-23,41,+17784501903,8432.0,Franklin,NT,C1H 6C3,CA,Active,True,2016-03-20T17:12:23Z,2025-06-08T14:07:20Z,2017-06-14,175,13904.29,14195
5231,aisha215@yandex.com,Male,1987-05-10,38,+12139742670,8433.0,Orlando,FL,35317,US,Active,True,2015-03-15T18:52:18Z,2025-10-21T17:05:30Z,2015-08-09,55,19292.34,19604
5232,jason.lee66@zoho.com,Female,1955-04-22,70,+18188317024,8434.0,Georgetown,AL,85603,US,Closed,False,2023-10-23T04:59:46Z,2024-09-13T16:35:55Z,2024-10-20,39,14549.5,19442
5233,yuki.clark@yandex.com,Female,1990-05-29,35,+14047747832,8436.0,Fairview,MN,98742,US,Active,True,2015-11-04T22:12:00Z,2025-02-01T23:00:20Z,2024-06-25,74,8559.99,11929
5234,jamesbrown@hotmail.com,Male,1954-06-26,71,+14043342179,8439.0,Georgetown,AK,39197,US,Active,True,2025-06-11T07:52:51Z,2025-11-08T13:44:42Z,,0,0.0,0
5235,kmiller@zoho.com,Female,2008-01-27,17,+18584034928,8440.0,Salem,SC,19673,US,Active,True,2022-07-12T05:56:25Z,2025-08-04T19:09:14Z,2025-02-15,2,492.82,417
5236,rivera.emily@hotmail.com,Female,2005-10-09,20,+18054553180,8441.0,Franklin,MS,76481,US,Active,True,2019-09-07T01:09:07Z,2025-06-09T12:32:30Z,2020-11-01,3,798.43,1122
5237,kathleen.baker94@yahoo.com,Female,1947-05-20,78,+17029270937,8442.0,Austin,TX,29836,US,Active,True,2015-03-18T04:03:54Z,2025-06-12T12:24:35Z,2021-04-18,141,10664.04,12178
5238,danielyamamoto@gmail.com,Male,1967-08-05,58,+19497076159,8443.0,Bristol,WY,67240,US,Inactive,False,2023-09-12T05:31:45Z,2023-10-10T19:34:08Z,,0,0.0,0
5239,gmartinez@aol.com,Female,1956-02-24,69,+19496752156,8445.0,Clinton,ND,44734,US,Active,True,2015-12-18T22:58:33Z,2025-05-03T21:04:26Z,,0,0.0,77
5240,allen.christopher@icloud.com,Male,1948-08-12,77,+14042605182,8446.0,Tucson,AZ,88170,US,Active,True,2016-02-07T21:01:19Z,2025-11-01T02:04:16Z,2020-08-12,7,827.12,790
5241,charles.young44@aol.com,Female,1992-10-05,33,+12134619982,8447.0,Clinton,VA,58757,US,Inactive,False,2024-11-16T23:38:13Z,2025-10-17T11:04:02Z,2025-04-16,10,584.55,716
5242,elizabethgonzalez@protonmail.com,Male,2003-04-02,22,+12127727271,8449.0,Joliet,IL,36451,US,Active,True,2021-09-28T13:29:58Z,2025-02-16T07:52:32Z,2024-01-01,69,15486.5,18640
5243,daniel_campbell@gmail.com,Male,1953-05-29,72,+13129270239,8451.0,Riverside,SC,14142,US,Active,True,2023-09-18T21:46:16Z,2025-03-24T18:41:29Z,2023-11-02,3,669.63,987
5244,cynthia.garcia26@gmail.com,Female,1976-10-11,49,+17133967908,8452.0,Fairview,NE,32542,US,Active,True,2022-06-19T14:26:51Z,2025-08-18T11:49:03Z,2025-02-15,56,3741.25,5715
5245,kevin661@outlook.com,Female,1956-09-01,69,+14152052649,8453.0,Salem,HI,82356,US,Blocked,False,2024-11-26T00:01:19Z,2025-08-14T21:56:33Z,2025-10-20,1,100.01,117
5246,olgaanderson@hotmail.com,Male,1968-06-21,57,+17028103369,8454.0,Athens,GA,93932,US,Inactive,False,2017-10-06T10:33:01Z,2018-12-20T09:04:15Z,2023-08-29,140,58993.82,64927
5247,lisa944@zoho.com,Male,1976-09-08,49,+17182276302,8456.0,Franklin,UT,62980,US,Active,True,2023-01-22T16:56:59Z,2025-02-07T10:53:47Z,2023-08-07,30,5962.77,5355
5248,george_davis@zoho.com,Other,1997-08-03,28,+19728507169,8458.0,Bellevue,WA,90863,US,Active,True,2025-09-23T00:56:52Z,2025-10-24T11:36:40Z,2025-11-01,4,92.94,134
5249,jackson.sharon@zoho.com,Other,1943-04-18,82,+14048365371,8461.0,Fairview,MN,12995,US,Active,True,2024-05-15T21:37:32Z,2025-11-13T04:23:51Z,2025-09-22,20,5281.13,4528
5250,brianrobinson@aol.com,Female,1943-06-03,82,+18185628360,8463.0,Fort Worth,TX,53283,US,Active,True,2017-08-01T17:38:07Z,2025-10-02T04:24:00Z,,0,0.0,0
5251,maria.chen@hotmail.com,Male,1953-05-08,72,+17866426624,8466.0,Franklin,KY,76104,US,Inactive,False,2025-02-25T16:46:17Z,2025-09-12T00:50:54Z,,0,0.0,66
5252,kimberlyking@fastmail.com,Male,1969-09-16,56,+17134975413,8467.0,Madison,WI,66186,US,Active,True,2023-04-18T23:43:37Z,2025-12-04T23:05:53Z,2024-08-25,28,4248.92,4413
5253,aishabrown@icloud.com,Female,1969-10-16,56,+15034745340,8468.0,Springfield,AR,91814,US,Inactive,False,2019-03-27T09:41:00Z,2024-12-26T19:21:31Z,2022-04-04,102,10035.32,11815
5254,singh.melissa@gmail.com,Male,1945-05-24,80,+19056682969,8471.0,Chester,MB,M6M 4N7,CA,Inactive,False,2022-10-12T13:30:30Z,2023-05-08T06:45:53Z,2024-02-24,14,1291.46,1773
5255,klopez@hotmail.com,Female,1949-03-27,76,+15034334167,8474.0,Clinton,NH,59915,US,Inactive,False,2023-12-03T07:12:55Z,2024-03-27T14:33:58Z,,0,0.0,0
5256,jeffreyrodriguez@icloud.com,Female,1983-02-12,42,+17866563087,8476.0,Bristol,LA,84635,US,Active,True,2015-06-14T02:51:41Z,2025-04-07T14:42:40Z,2024-02-06,170,27944.15,32365
5257,stephanie_williams@protonmail.com,Prefer not to say,1976-05-30,49,+15035472848,8477.0,Detroit,MI,59992,US,Active,True,2023-10-28T05:51:26Z,2025-06-20T13:46:04Z,2025-02-20,31,8282.66,8375
5258,betty_patel@hotmail.com,Male,1953-12-28,71,+15036446815,8480.0,Salem,NE,98670,US,Inactive,False,2019-08-03T08:13:24Z,2025-07-21T20:05:58Z,,0,0.0,0
5259,brian.allen@zoho.com,Female,1990-10-31,35,+14156826975,8481.0,Fairview,IA,22146,US,Blocked,False,2024-08-30T01:48:16Z,2025-09-21T11:17:56Z,,0,0.0,0
5260,rivera.dorothy@icloud.com,Male,1979-09-01,46,+18058930013,8483.0,Springfield,MD,47432,US,Active,True,2019-05-21T01:29:08Z,2025-10-25T11:12:10Z,,0,0.0,47
5261,deborah.scott71@icloud.com,Male,1974-10-27,51,+18188194133,8485.0,Franklin,IN,25148,US,Inactive,False,2016-04-18T01:26:10Z,2019-12-24T09:02:34Z,,0,0.0,0
5262,sarah.roberts@hotmail.com,Other,1952-08-15,73,+16178605233,8487.0,Franklin,WI,14512,US,Inactive,False,2016-03-05T17:14:35Z,2025-12-15T15:11:17Z,2016-12-23,73,10563.35,14686
5263,thompson.richard@outlook.com,Female,1964-05-06,61,+17029419628,8489.0,Bristol,UT,71356,US,Active,True,2024-03-20T03:22:24Z,2025-07-22T03:04:22Z,2025-03-26,7,1073.92,1011
