addr_id,customer_ref,address_category,street_line1,city_name,state_region,zip_postal,country_name,default_flag,record_created,latitude,longitude,street_line2,address_verified,last_modified
50058,CUST_01481,Shipping,5231 Jonathan Extensions,Lleida,Soria,82750,  Guinée  ,True,2025-08-19 07:09:53.301000,-49.477682,-143.339093,Apt. 12,,2025-02-17 18:34:51.128000
51341,CUST_01400,Billing,611 Fitzpatrick Fire Track,Marquezland,Pennsylvania,34085,Bahamas,False,2024-11-04 04:32:44.575000,-8.5483095,-17.879131,,,2025-08-10 15:59:58.570000
50130,CUST_01130,Shipping,36 Nelson Brow,Mathieu,Idaho,B6B 4NP,Micronesia,False,  2023-09-15 20:14:34.212182  ,-11.725539,-16.839935,,True,
  51107  ,CUST_01327,Shipping,990 Duncan Byway,GuillotVille,Tasmania,  57625  ,Marshallinseln,False,2024-04-24 00:42:29.010000,-1.435053,150.468355,,,2025-04-12 19:36:21.638000
51379,CUST_01415,Shipping,Schäferallee 40,Badajoz,Nevada,19333,Cuba,False,2024-12-07 21:33:47.635000,,,,True,
50298,CUST_01370,  Billing  ,Alameda de Serafina Ramos 5,Vizcaya,Lugo,56124,Autriche,False,2024-07-13 11:01:52.544000,57.029542,-4.567581,,,
50837,CUST_01292,Both,Suite 663 956 Joseph Parklands,Floresburgh,Tasmania,20117,Belgium,True,2024-05-22 04:06:36.570000,-51.9466205,144.5849,,,2024-09-19 09:46:38.239000
50372,CUST_01320,Shipping,6 Lawson Track,East Jeanland,  Schleswig-Holstein  ,CH78 3HG,Sudán del Sur,True,2023-11-14 08:24:24.392000,,,,False,
51410,CUST_01083,,Unknown,Zamora,SA,XXXXX,United States,F,,,,,,2025-06-06 07:19:05.944000
50634,CUST_01211,Shipping,8870 Jones Isle Apt. 482,East Julieside,Bayern,67283,Norfolk Island,False,2024-06-07 05:23:45.579000,18.2900995,149.062162,,True,
50476,CUST_01298,Both,89413 Snyder Causeway Suite 456,Barbaramouth,Minnesota,E8M 8L4,France,True,2025-09-01 07:47:44.922000,-61.513778,177.788823,Apt. 203,False,2024-10-30 18:17:26.395000
50481,CUST_01099@,Both,Sergio-Stroh-Ring 9/3,Neunburg vorm Wald,South Australia,  16197  ,Paraguay,False,2024-09-02 02:52:02.938000,15.283084,11.731567,,True,
51367,CUST_01407,Shipping,Cuesta Zaida Cadenas 361 Puerta 3 ,Frankberg,Oregon,51572,Ghana,False,2025-01-08 07:42:27.934000,-32.770262,-140.786002,Flat 13,True,
  50257  ,CUST_01265,Billing,5 Miller Run,West Austin,Washington,30600,Bahrain,True,2024-10-08 21:13:48.497000,44.132943,61.220004,,,2024-09-22 18:59:54.071000
50133,CUST_01358,Shipping,Mentzelring 13,East Kennethburgh,Lleida,e4y8p5,Estonia,True,2023-12-06 14:47:52.881000,-8.3379125,143.895559,,,2024-11-26 19:06:42.288000
50178,CUST_01039,Both,avenue de Imbert,  East Jessicafort  ,Saarland,SA3B 9DH,Libyan Arab Jamahiriya,False,2024-05-06 20:56:13.014000,,,Apt. 41,False,2024-12-29 21:46:08.721000
50925,CUST_01021,S,"62, RUE LECLERC",,Tasmania,,Armenia,,2025-04-23 09:49:49.781000,-1.044584,-148.120836,Flat 2,,2025-04-23 01:12:42.729438
50455,CUST_01006,Secondary,52774 Tina Knolls Apt. 586,SAINT MARCELLE-LES-BAINS,Rheinland-Pfalz,2624,Sudán del Sur,False,2025-07-15 14:29:07.829000,  83.176841  ,22.144102,,,2025-04-18 12:57:17.678000
50015,CUST_01239,Both,563 Moore Top,Brennanfort,Queensland,31166,Gambia,False,2025-04-13 00:08:47.891000,-30.159415,174.352619,,True,2025-02-01 19:08:53.691000
50567,CUST_01020,Billing,71587 Torres Turnpike Suite 080,Allard-sur-Giraud,Bayern,04148,Hungary,False,2024-05-23 23:31:00.978000,,,Flat 4,,2024-09-28 09:55:33.506000
50277,CUST_01327,Shipping,8730 Eric Hills Suite 146,Walkerbury,Delaware,19167,Bangladesh,False,2025-03-07 15:25:43.953000,38.9794535,54.112498,,  False  ,2024-12-12 11:04:54.310000
51002,CUST_01043,Shipping,Pasadizo de Lisandro Alemany 53,East Lewisshire,Sevilla,  2914  ,La Barbad,False,2024-05-31 21:00:27.799000,-59.484584,-14.234359,,True,2025-03-15 19:22:48.186000
50351,cust_01058,Shipping,  82 Perez Triangle  ,Nabburg,Western Australia,51536,Trinidad y Tabago,False,2024-02-10 02:52:13.472000,,,,False,2025-07-17 18:59:40.573000
51278,CUST_01146,Billing,717 Bernard Centreway,  Carpentiernec  ,Northern Territory,N40 3SY,Nouvelle-Zélande,False,2023-12-13 21:48:09.194000,-0.602764,-156.797489,Flat 00F,True,
50267,CUST_01147,Shipping,43 Andrew neck,Ebersberg,Ourense,77262,Kiribati,False,2024-08-14 04:20:31.177000,-89.6339495,  156.781822  ,,True,2025-01-27 20:03:01.449000
51496,CUST_01323,Billing,"55, chemin de Mendès",Eilenburg,Toledo,CF7Y 2TE,Égypte,True,2025-05-22 22:26:12.464000,,,Piso 7,,
50552,CUST_01005,Both,769 Nancy Square,Saint Nathboeuf,Western Australia,46979,Italy,False,2024-12-19 02:41:28.103000,,,Level 3 ,False,2025-06-17 11:26:57.602000
50984,CUST_01011,Billing,Apt. 570 377 Amber Expressway,Zaragoza,Oregon,B95 7JH,Thailand,False,2023-12-23 23:02:49.974000,72.0556635,77.192297,,False,
50097,CUST_01415,Both,27 Chelsea loop,Eileenland,Huesca,70707,tansania,False,2023-10-17 16:02:47.599000,,,Suite 634 ,False,2025-05-13 07:32:14.950000
,,     , ,, ,, , ,,,,, ,
50616,CUST_01369,Shipping,"Studio 0
Thomas islands",West Timothy,Segovia,50507,Cookinseln,False,2024-11-20 13:32:26.951000,43.448253,-139.704933,Apt. 356 ,,2025-04-16 08:11:05.679000
51263,CUST_01323,Both,Acceso Rómulo Ibañez 9,Olpe,Ceuta,12225,Burkina Faso,false,2025-06-19 16:06:02.873000,50.0434315,-71.16403,Studio 24,False,2024-11-10 23:56:25.489000
50443,CUST_01097,Shipping,28974 George Springs,  Lake Elainechester  ,Baden-Württemberg,WS1 0ZQ,Myanmar,False,2024-08-31 17:18:03.693000,36.854072,-155.746041,Apt. 257,,
50174,CUST_01379,Billing,Valerij-Trupp-Ring 110,Nicoleland,South Australia,2987,Kokosinseln,False,2024-04-28 03:34:42.516000,,,,,
51312,CUST_01232,Shipping,8939 STAFFORD MOUNT APT. 411,Maddoxside,Mississippi,39258,Northern Mariana Islands,False,2025-06-02 07:44:31.451000,,,,False,
50329,CUST_01350,Shipping,890 Karen Parkway,Lake Sharonburgh,Louisiana,14487,Switzerland,False,2025-05-14 20:01:44.412000,,,,,
51327,CUST_01354,Both,Camino Emma Pinilla 70,Johnsonstad,Sachsen,50506,Oman,False,2025-05-31 04:22:24.922000,-23.4767025,67.611588,,True,2024-09-19 22:56:11.724776
50340,CUST_01336,Both,,Pamelaland,,09358,Uruguay,False,2024-07-28 20:01:56.774000,,,,False,2025-04-20 07:52:46.019000
50937,CUST_01041,Shipping,64 Rodriguez Tarn,Bautzen,Las Palmas,09506,Finland,False,  2025-02-08 17:19:17.851009  ,5.0230875,-172.094378,,True,2025-01-06 04:06:38.561000
  51039  ,CUST_01258,Shipping,04202 Castaneda Crest,West Drew,South Australia,95437,  Micronesia  ,False,2025-06-19 19:14:28.513000,-33.754754,  -73.97778  ,Apt. 199 ,True,
50860,CUST_01430!,Billing,,New Melissaton,,c8l5t5,Denmark,false,2024-06-03 11:11:49.975000,,,,True,2025-01-17 12:21:14.583000
51184,CUST_01410,Both,"Studio 6
Jay flat",Madrid,Tasmania,89607,Korea,False,2023-12-16 01:24:28.729000,-32.4477755,-134.164783,,False,2024-12-02 10:39:28.620000
51165,CUST_01172,Shipping,PASADIZO CELIA TÉLLEZ 888,Asturias,Victoria,62290,Bolivia,False,2025-02-22 00:28:24.566000,59.253489,-175.102926,699/,,
50295,CUST_01209,Billing,Walburga-Ullmann-Straße 015,Andre,Huesca,62319,Mauretanien,False,  2024-09-25 07:14:25.777052  ,65.8052365,101.99689,,,
50189,  CUST_01171  ,Billing,Sandro-Rohleder-Weg 2/5,Guillet-la-Forêt,Saarland,47235,  Saint Pierre and Miquelon  ,False,2025-05-26 13:57:42.576000,-58.033159,-56.642471,,,2025-06-22 06:50:20.188000
50483,CUST_01092,Billing,48 Michelle circle,Bertin,Sachsen-Anhalt,2616,Eritrea,False,2024-03-24 00:32:24.214000,,,,True,
50880,,Billing@,,West Jason123,,M5H 2N2,,,2025-05-17 01:45:13,999,,,False,
50359,CUST_01278,Shipping,155 Colleen Plains Suite 613,West Brandonburgh,Montana,06373,Palestinian Territory,False,2024-03-31 10:18:59.461000,9.0473045,-143.851804,,True,2025-02-06 09:52:02.321000
50826,CUST_01382,Both,51213 Cook Lock,Maynardside,Zaragoza,75692,Danemark,False,2024-03-18 17:51:40.618000,,,Suite 359,,
51458,CUST_01377,Billing,516 Matthew Club Suite 120,West Ashleigh,New York,C1R6X7,Papua New Guinea,False,2023-11-11 18:23:01.975000,0.134202,-114.584203,,False,2024-11-28 00:08:10.859000
,,,,,,     ,,,,, ,,, 
50675,CUST_01153,billing,Avenida Benjamín Leal 2,,Oklahoma,,Samoa,,2024-03-19 02:54:50.010000,-20.5660485,165.625373,Level 8 ,Pending,
51003,CUST_01271,Shipping,Suite 308 2 Buchanan Quays,Leroux-sur-Mer,Northern Territory,  2058  ,Saint Barthelemy,  False  ,2025-03-15 19:24:13.689000,33.2780745,78.001671,level 1 ,False,2025-08-14 05:43:15.621000
50993,CUST_01080,Both,"611, chemin de Guilbert",West Allen,Idaho,62239,Réunion (La),False,2025-07-26 23:26:57.572000,-43.661332,161.973316,,True,
50255,CUST_01124,Billing,410 Chad Stream Suite 707,North Rosiefurt,Bremen,69087,Jordan,False,2025-05-18 13:59:44.628000,,,,False,
50733,CUST_01404,Billing,"flat 13
andrew port",Lake Amanda,Schleswig-Holstein,2609,Luxembourg,False,2024-02-06 10:48:43.591000,-88.532549,-73.181589,,,2025-06-29 18:55:26.985000
50405,CUST_01118,  Booth  ,  Plaza Ximena Gomez 4 Piso 6   ,Abbieport?,Victoria,  72131  ,Guinea-Bissau,False,  2024-12-02 18:37:52.725694  ,6.769238,-156.728345,,N,2024-11-03 10:49:24.498000
50639,cust_01456,,Unknown,,ACT,,GB,,,,,,,
51373!,CUST_01008,Billing,"77, chemin Aubert",Merseburg,Valladolid,7195,Aruba,True,  2024-06-21 10:54:16.062471  ,-13.3103845,-105.383563,,,
50106,CUST_01128,Billing,"20, rue Virginie Sanchez",Novakmouth,South Dakota,V9K7P7,Pitcairn Islands,True,2025-01-04 15:06:49.936000,76.0584395,-47.688282,,True,2024-10-06 02:37:59.012000
  50347  ,CUST_01218,  Shipping  ,Pasadizo Daniela Torrijos 81 Puerta 9 ,New Paul,Thüringen,59283,RWANDA,False,2024-09-27 20:55:06.055000,,,,False,
  50429  ,CUST_01300,Both,665 Stokes Falls,Baleares,Saarland,0898,  Cayman Islands  ,False,2025-03-04 19:36:14.050000,-38.233496,-164.13265,Apt. 299,True,
51117,CUST_01140,Both,107 Stephen Mews Apt. 485,Zamora,Brandenburg,W08 1EY,Benin,False,2024-03-21 11:25:41.143000,,,,True,2024-12-29 06:29:15.965000
51487,CUST_01413,Shipping,"17, boulevard Gérard Duval",Beeskow,North Carolina,2923,Egypt,False,2025-04-26 16:26:35.103000,11.725076,19.493486,,False,2025-03-14 13:44:42.862000
51218,CUST_01065,Shipping,5690 Cynthia Pike Suite 293,Kathrynhaven,Schleswig-Holstein,21065,Cayman Islands,False,2024-10-07 12:49:51.676000,,,,,
,,,,,,,CAN,,,,,,False,
50922,CUST_01146,Both,"Studio 98
Griffiths rapids",EAST BETHANY,Western Australia,E2K 6JQ,Argentinien,False,2025-08-22 04:42:53.575000,,,,,
50579,CUST_01175,Shipping,597 Morgan Extensions Suite 418,East Elizabeth,Ohio,52262,Montserrat,False,2024-08-18 00:45:58.411000,-23.0549365,  176.412003  ,,,
51492,CUST_01383,Billing,  07 Thomas parks  ,Huesca,Nordrhein-Westfalen,DE4 7UU,France,False,2025-07-05 13:46:46.576000,14.8289715,135.304551,Apt. 97,True,
50547,CUST_01420,Billing,967 Shawn Greens,Stadtroda,Rheinland-Pfalz,HR7 1PW,Bahrain,  False  ,2024-06-02 22:56:18.601000,-83.1779855,-112.231768,Piso 1,False,
50864,CUST_01157,Shipping,Camino Elodia Jimenez 56 Piso 0 ,Saint Frédéric,Ohio,70448,Denmark,False,2023-09-22 09:53:56.331000,1.3702345,-128.890071,Puerta 9,False,2024-10-10 07:14:37.677000
50070,CUST_01212,1,284 GARCIA ISLANDS SUITE 479,eggenfelden,Huelva,2159,,False,1981-03-08 01:46:44.305000,-74.603061,162.261937,,,2025-01-19 22:59:21.436000
50983,CUST_01223,Both,Säuberlichgasse 7,Brandtport,Palencia,HP61 3PZ,Estonia,False,2025-01-11 20:20:17.605000,,,Apt. 898,True,
,  CUST_01335  ,Bil,,,,,,,1757143569,91,-181,,,2025-08-21 12:26:09
50838,CUST_01094,Shipping,94115 Robinson Drive,  Ceuta  ,Ciudad,2636,  Sweden  ,False,2025-02-18 22:54:31.980000,,,Piso 5,False,2025-06-15 06:51:16.255000
51229,CUST_01057,Shipping,Calle de Pancho Aranda 765 Puerta 8 ,North Catherineberg,Cáceres,01116,Philippinen,False,2023-12-01 00:37:00.740000,-12.050871,-97.140529,Studio 7,True,
50382,CUST_01043,Billing,"213, boulevard Lemonnier",New Katiemouth,Arizona,  L2B 0DE  ,Grenade,False,2025-08-15 20:49:15.711000,23.561975,-179.954061,,True,2024-12-28 01:16:42.138000
50775,CUST_01492,BILLING,  Flat 89 85 Perez Sound  ,,Western Australia,,Nauru,,2024-11-01 15:34:14.985000,20.6289675,-109.398757,,False,
50683,CUST_01350,Both,201/91 Monica Siding,Badajoz,Mecklenburg-Vorpommern,NG75 9FS,Chile,False,2025-02-19 03:00:52.248000,72.824447,91.577543,,,
50044,CUST_01282,Both,Zofia-Sorgatz-Straße 0,Sainte Victoire,Mecklenburg-Vorpommern,45324,Dschibuti,False,2024-03-11 02:23:59.527002,,,,True,2025-05-30 13:46:34.458000
50244,CUST_01157,Shipping,0/329 Katherine State Highway,Hillfurt,Cantabria,WS5M 6QD,Albanie,true,2025-08-30 14:00:07.092000,-55.7595285,-22.060811,,True,2025-01-22 02:48:37.378000
51384,CUST_01174,Billing,Paseo de Plácido Falcó 6,South Maureenland,Niedersachsen,E0 1LN,Cambodia,False,2025-04-07 23:19:21.399000,12.5292485,9.26161,Studio 2,,2025-02-24 18:28:09.424000
51043,CUST_01492,Both,"97, avenue Alex Cousin",Cantabria,Kansas,  97620  ,Uruguay,True,2024-09-08 18:19:03.384000,,,,False,
51468,CUST_01428,Billing,Gabriela-Grein Groth-Ring 47,Ilmenau,New Mexico,43955,Lithuania,False,2024-06-09 22:05:02.801000,59.9453105,-20.263187,,True,
50165,CUST_01336,Both,"65, rue De Sousa",Moranstad123,Baleares,86865,Afghanistan,False,2024-05-26 10:39:25.981000,-11.6212585,100.238609,,,
  50386  ,CUST_01488,Billing,11 Alisha Gate,Gauthierboeuf,Niedersachsen,13149,Ghana,False,2024-06-20 14:10:06.375000,,,,,
50069,CUST_01457,BOTH,level 0 3 kelly wynd,Joshuastad,La Coruña,65277,Uzbekistan,False,2024-09-23 08:13:34.042000,-67.8241425,47.901521,,,
50475,CUST_01369,billing,Jo-Klapp-Straße 7/6,Unknown,Georgia,,Nauru,,2024-06-06 04:58:58.581000,,,Suite 229,False,  2025-02-21 21:48:04.710680  
51289,CUST_01030,Shipping,Vial de Jordana Jimenez 62 Piso 3 ,Nealfort,Navarra,33114,Afghanistan,True,2025-01-31 01:51:39.247000,-16.828625,-9.231887,,,
50943,CUST_01483,Both,Marijan-Zahn-Weg 093,New Emilyton,Thüringen,43437,Komoren,True,2023-11-17 14:05:47.194000,32.302064,100.542049,,True,2024-12-18 23:57:08.279000
50270,CUST_01004,,Unknown,West Helenside!,Western Australia,XXXXX,United States of America,F,,,,,UNKNOWN,2025-02-09 17:02:58.644000
50798,CUST_01135,Billing,4 Jennifer Ring,Alanfurt,Western Australia,  G62 1DN  ,Equatorial Guinea,  False  ,2025-04-06 01:20:00.958000,-53.1047725,4.427327,,True,2025-03-30 21:34:51.172000
51040,,Shipping,,Neuruppin,,SW1A 1AA,Unknown,Maybe,2025-07-27 02:20:04,,,Suite 079,True,
50595,CUST_01476,Secondary,315 Morgan Loop,south richardton,Segovia,26951,China,False,2025-05-03 02:16:16.913000,-34.365525,-94.605068,,,2025-06-14 20:29:52.490000
50682,CUST_01287,Both,30091 Osborne Creek,Lake Nicholas,Santa Cruz de Tenerife,44916,Turkmenistan,False,2025-01-18 20:04:54.092000,,,Apt. 98,,
50885,CUST_01308,Billing,74436 TONYA DRIVE APT. 442,Garethland,Álava,DE3 1FA,Finlande,False,2025-03-04 23:18:10.348000,37.361979,21.770917,,,
50558,CUST_01168,Both,70382 Johnson Fork Apt. 337,Port Mollyfort,La Rioja,70681,Isle of Man,False,2025-05-21 09:35:26.303000,,,Flat 04,False,2025-02-02 05:14:10.955000
50865,CUST_01147,Billing,"344, chemin de Perrier",Navarro,Tasmania,51798,Greenland,True,2025-02-09 15:32:16.343245,49.559403,98.267027,Suite 997,True,2024-10-19 20:42:34.069571
50823,CUST_01081,Both,C. Clotilde Hidalgo 534 Puerta 7 ,New Katherineside,Northern Territory,N8 2ZU,Westsahara,False,2025-08-31 23:24:31.310552,53.1240415,100.453288,Apt. 946,,
50078,CUST_01490,  Both  ,6963 Lisa Ports,Erfurt,Western Australia,59610,Luxembourg,False,2023-11-14 19:13:43.039000,,,,True,
50020,CUST_01449,Both,,Niesky,,2692,Samoa,FALSE,2025-06-23 02:12:52.947000,-61.388191,48.248626,93/,,2024-11-12 12:04:17.581000
50818,CUST_01413,Shipping,922 Pearson Street,Ollivier-sur-Delahaye,Huelva,DL9Y 3EZ,Norfolk Island,False,2024-06-15 05:37:32.534000,-39.4331745,95.143223,Suite 598,False,
50424,CUST_01408,Shipping,Tintzmannstr. 111,Schwabmünchen,Badajoz,0881,Libanon,True,2024-11-07 14:26:21.400000,89.2370755,45.829841,,,2024-11-29 15:59:53.467000
51074,CUST_01004,Both,4755 James Road,Burglengenfeld,Melilla,M8T8E9,Argentina,False,2025-08-12 19:01:15.276000,,,,True,
50057,CUST_01259,Shipping,696 Roberts Lodge Apt. 529,Foxhaven,Montana,21334,Israel,False,2024-05-10 07:43:49.180000,-69.4970675,159.959904,161/,True,
50911,CUST_01275,Shipping,Cuesta de Sosimo Jover 97,Baleares,Thüringen,N5T 2XD,United States of America,False,2024-05-07 17:26:38.119000,-54.033298,137.975396,,False,
50577,CUST_01110%,Shipping,556/833 Jennifer Ring,Besson-la-Forêt,Victoria,  CF87 9SB  ,Cuba,False,2024-10-17 00:32:57.352000,87.0738415,97.831156,Studio 95D,,
50408,CUST_01119,Billing,"41, rue Lucas Durand",Melindaberg,Schleswig-Holstein,S3D 0FE,Schweiz,False,2024-06-11 17:59:32.573000,24.006885,-150.964228,Suite 210,,
51456,CUST_01021,Billing,6016 Skinner Wells Apt. 624,Guadalajara,Sachsen-Anhalt,G1 5LR,Sahara Occidental,False,2024-01-11 22:10:40.019000,-22.902258,  -27.265172  ,,False,2025-03-07 07:11:29.503000
50615,CUST_01205,Shipping,2537 Jacob Mountains,Lewisburgh,Navarra,22821,MALAYSIA,True,2024-10-27 14:07:51.799000,78.293176,  42.000748  ,,True,  2025-04-25 18:21:23.532804  
50711,  CUST_01452  ,Shipping,Apt. 094 141 Kimberly Crossway,Hoffmanberg,Álava,G9K9X6,Central African Republic,False,2025-07-24 03:33:08.544000,,,98/,,2025-07-01 18:38:56.369000
51013,CUST_01155,Both,6844 Cherry Ports Suite 036,Hamburg,California,2672,Guatemala,False,2024-02-16 17:26:37.163000,45.836909,-68.163016,,False,2024-10-22 17:38:15.151000
51283,CUST_01199,Shipping,3560 Jimenez Trafficway,Ceuta,Western Australia,2669,Nördliche Marianen,False,2024-03-20 00:44:34.268000,20.3430595,-164.306318,Puerta 4,,2024-11-13 06:05:55.215000
50687,  CUST_01147  ,Billing,Ana-Koch-Weg 449,Lake Alisonview,Victoria,40180,Niederländische Antillen,True,2025-07-29 13:34:59.476000,77.6336215,21.792592,,False,
50177,CUST_01205,Both,  rue Océane Traore  ,Freital,Segovia,34590,Central African Republic,True,  2024-02-18 07:16:47.321976  ,-22.1551445,-118.46249,,,2025-05-12 07:55:20.810000
  50322  ,CUST_01038,Shipping,9 Terry Spur,Peterberg,  Hessen  ,67566,Guadeloupe,False,2024-05-15 21:40:32.346000,-47.0429875,-165.026013,Unit 41 ,False,
51151,  CUST_01130  ,Both,374 Simmons Inlet Suite 776,Dixontown,Schleswig-Holstein,66829,Saint Vincent and the Grenadines,False,2025-02-11 03:13:57.849000,18.47908,142.3367,,,
51296,CUST_01082,Billing,  39201 Veronica Extensions Suite 599  ,Deborahmouth,Victoria,M6L3H7,Réunion,False,2024-12-02 15:42:33.368000,-20.7664365,168.131886,,False,2024-09-29 18:32:38.541000
50753,CUST_01047,Both,16599 Perez Center Apt. 622,  East Kelly  ,Las Palmas,2914,Burkina Faso,False,2024-04-27 20:34:59.991000,14.728352,-124.349945,,False,
50417,CUST_01349,shipping,"4, boulevard de Petit",West Nicolaburgh,Asturias,WR71 7TX,Myanmar,FALSE,2023-11-11 17:07:50.875000,,,,,2024-10-18 20:02:47.700000
51253,CUST_01228,Billing,"34, rue Monique Gimenez",Mckayshire,Tasmania,B3N 7A1,  Australia  ,False,2023-11-07 14:38:07.539000,-60.180597,-150.266599,,True,2025-07-05 00:28:28.927000
50456,CUST_01388,Billing,"Flat 59
Jackson village",ceuta,Texas,65962,Malaysia,  False  ,2025-03-18 02:53:45.152000,,,Flat 00 ,,2025-07-01 13:53:39.925000
50213,  CUST_01483  ,Shipping,Guiseppe-Zorbach-Platz 8/5,Perleberg,Huelva,P6S4S9,Honduras,False,2024-10-15 23:03:07.141000,-21.7934695,62.882264,,False,2025-08-25 19:52:54.173000
50888,CUST_01386,Both,Apt. 837 8 Tiffany Circuit,Sainte Stéphane,New South Wales,2930,Iraq,False,2025-03-01 08:51:32.639000,52.025581,-71.766819,,False,
51440,,,,,,,U.S.A.,N,,,,Apt. 770,,
51119,CUST_01084,Shipping,Plaza Ramón Parra 83 Apt. 38 ,Valencia,Bayern,CR3X 6DN,Solomon Islands,False,2025-06-18 01:00:39.789000,,,,False,
50732,CUST_01170,Shipping,71 Alexander mountain,Hohenstein-Ernstthal,Arkansas,19856,Marshall Islands,False,2024-09-03 10:37:10.934000,,,,,
51396,CUST_01464,Both,26 Wilson extensions,Leroux-la-Forêt,Thüringen,87607,Zimbabwe,False,2024-06-01 22:38:12.375000,29.1669285,-75.058244,  Suite 869  ,True,
50071,CUST_01484,Both,Vial Reina Ríos 3,PORT DEANNA,Sachsen,  05719  ,Philippines,True,2025-08-03 02:50:59.247000,29.1690445,-138.72245,,False,
50871,CUST_01464&,Both,24373 Jones Junctions Suite 366,Natashafurt,Queensland,  B9A 6N7  ,Haiti,False,2025-08-08 02:06:50.660000,88.686512,-133.856903,Studio 1,True,2025-01-09 08:47:31.467000
50108,CUST_01092,Both,  66 Jenny Ridgeway  ,Lake Jessica,Northern Territory,L2V3G7,Italy,True,2024-08-28 17:50:31.473000,6.9387315,-47.612968,,False,
51420*,CUST_01314,Shipping,,Lemgo,,C2M 4P5,Luxembourg,False,2025-04-30 09:01:08.262000,0.995546,15.709325,Flat 72,false,
51124,CUST_01091,Billing,3 Christopher Circus,Foxhaven,thüringen,B3N2H8,Bouvet Island (Bouvetoya),True,2024-10-13 01:44:31.657000,  0.127646  ,11.097135,07/,True,2025-06-05 17:24:01.112000
50053,CUST_01135,Billing,832 Walker Coves,Dannyview,Victoria,37763,Senegal,False,2025-01-15 01:53:55.769000,-82.952541,173.17045,,,  2025-05-20 13:05:35.198767  
50667,CUST_01281,Shipping,Schottinallee 6,West Nicholasside,Victoria,11619,Congo,  False  ,2023-11-02 12:04:00.334000,-60.890933,-56.91852,Studio 12E,False,2025-07-03 01:20:37.424000
50842,CUST_01360,Billing,8806 Zhang Terrace Apt. 006,Williamshaven,Ciudad,21557,Guinée Equatoriale,False,2025-03-01 04:51:36.596000,,,,,2025-04-30 05:08:39.841000
50998,CUST_01409,Shipping,"  174, rue Renaud  ",south maryfort,Washington,59828,Ecuador,FALSE,2024-01-29 17:23:53.450000,-9.925961,-36.236082,Piso 8,  True  ,  2025-08-09 22:25:05.041024  
50176,CUST_01316,Shipping,Karl-Otto-Wieloch-Straße 6/0,Prenzlau,BREMEN,A3Y2Y1,Montserrat,True,2024-06-23 21:22:56.394000,,,Suite 832 ,True,
51175,CUST_01366,billing,Natascha-Bärer-Allee 7/5,Unknown,Bremen,,United States Virgin Islands,,2024-06-18 04:33:36.661000,-20.254668,146.063138,,True,2025-02-01 12:07:36.169000
51105,CUST_01487,Shipping,"55, rue Raymond Lefort",Alicante,Pennsylvania,CB1 4QQ,Saudi Arabia,False,2024-02-17 16:03:17.113000,-81.611223,44.347092,,False,2025-03-01 08:26:24.072037
50698,CUST_01496,Shipping,4902 Williams Way Suite 480,Martinview,Montana,4127,Sudan,False,2025-01-09 10:53:59.640000,  -39.8969715  ,  -172.47655  ,Suite 440,,
50918,CUST_01276,Shipping,Glorieta de Geraldo Barreda 32,East Kathleenmouth,Thüringen,7171,Chad,False,2025-04-01 09:15:38.547000,75.5677905,19.688555,,True,2024-12-23 19:09:30.573000
51043,CUST_01492,Both,"97, avenue Alex Cousin",Cantabria,Kansas,97620,Uruguay,True,2024-09-08 18:19:03.384000,,,,False,
50869,CUST_01021,Shipping,"Flat 5
Gillian summit",North Barbarashire,Alabama,G9H 2PQ,Ecuador,False,  2024-07-17 15:20:08.613709  ,-74.143302,105.142229,Suite 326,True,2025-07-08 01:53:32.987000
50717,CUST_01194,Billing,Frederike-Möchlichen-Platz 733,West Justinburgh,Queensland,21659,NORTHERN MARIANA ISLANDS,True,2024-02-29 14:44:22.264000,-51.3793975,-90.576725,Unit 99 ,True,
,,BILLING,,,,,,,2023-10-22 02:24:09,-999,,,True,
51242,CUST_01316,Billing,1413 Zachary Creek,West Sandrabury,Tasmania,79044,Argentina,False,2024-05-30 20:11:17.512000,,,Puerta 1,,
51338,CUST_01257,Both,0 Christopher Amble,Shaneland,Australian Capital Territory,18732,República de Moldova,False,2024-10-22 16:18:58.569000,-12.5779375,155.819907,Flat 29 ,,2025-07-31 16:49:09.953000
50702,CUST_01096,  Billing  ,552 Lisa springs,Álava,Schleswig-Holstein,90514,Iraq,False,2023-12-28 20:13:44.064000,50.348111,-86.469179,,True,2025-09-02 19:39:20.151000
50642,CUST_01077,Billing,Vial de Berto Sevilla 942,Obrienport,Montana,23194,Costa Rica,False,2024-08-20 06:59:05.187000,6.3017355,-15.503417,,False,
51017,CUST_01266,  Both  *,C. DE JOVITA BARRAGÁN 448 PUERTA 7 ,  Girona  ,West Virginia,G8G 3HA,Colombia,False,2025-08-12 13:21:04.350000,  3.38356  ,-164.124647,,False,
51393,CUST_01458,Billing,chemin de Vasseur,Navarra,Hamburg,2920,Canadá,False,2024-02-03 11:19:13.615000,-86.5140805,83.071314,,,  2025-02-04 13:33:37.933280  
50485,CUST_01324,Shipping,rue de Paul,Paulaborough,Victoria,48043,French Guiana,True,2024-01-05 22:11:29.998000,-1.0130795,-64.242526,,,
50784,CUST_01043,Billing,Claudio-Riehl-Ring 359,Morvan,saarland,50154,United States of America,True,2025-01-23 03:35:11.745000,-50.672078,13.996149,,False,2024-10-05 01:41:39.955000
