address_id,user_id,address_line1,address_line2,city,state_province,postal_code,country,address_type,is_default,phone_number,latitude,longitude,resident_name,created_at,updated_at
10340,6396,6359 Maple Ln,,Springfield,ME,84513,US,Billing,False,+17189416135,39.785966,-89.553468,Raj Allen,2019-05-29T21:35:20Z,2025-04-23T21:35:20Z
10341,6397,5398 Highland Pl,,Clinton,NU,S3G 6B5,CA,Shipping,True,+14034523730,41.762982,-90.257134,Kimberly Garcia,2022-07-19T01:35:13Z,2024-03-29T01:35:13Z
10342,6398,9622 Pine Ct,,Franklin,VT,61032,US,Shipping,True,+18589087646,36.012434,-86.769651,William Liu,2018-04-04T16:02:37Z,2019-02-24T16:02:37Z
10343,6399,9540 Forest Rd,Apt 192,Fairview,SC,94762,US,Home,True,+17189000484,40.841533,-74.026196,Donald Flores,2020-12-20T15:49:26Z,2022-01-24T15:49:26Z
10344,6399,6149 Highland Ave,Floor 2,Fairview,SC,94762,US,Shipping,True,+17189000484,40.765631,-73.976835,Donald Flores,2021-05-29T15:49:26Z,2022-01-21T15:49:26Z
10345,6400,2118 Madison Ave,,Riverside,AL,24417,US,Home,True,+12012678557,33.925716,-117.48136,Jennifer Ivanov,2018-12-10T17:19:15Z,2019-06-03T17:19:15Z
10346,6401,1121 Wilson Rd,#988,Georgetown,NB,B7N 8P1,CA,Shipping,True,+14164252483,38.238447,-84.591548,William Martinez,2024-06-22T14:06:29Z,2025-04-09T14:06:29Z
10347,6402,2442 Church Ave,,Medicine Hat,AB,G5T 4V0,CA,Shipping,True,+16044921997,50.12447,-110.677239,Timothy Williams,2017-03-17T00:21:58Z,2024-04-04T00:21:58Z
10348,6403,4765 Hill Blvd,#78,Seattle,WA,42964,US,Shipping,True,+18588968674,47.546386,-122.302571,Anthony Jones,2016-05-19T07:33:52Z,2025-03-30T07:33:52Z
10349,6404,4970 Franklin Ct,#272,Franklin,OR,15112,US,Home,True,+12134648136,36.013553,-86.875792,Emily Mitchell,2021-07-19T20:25:18Z,2023-12-30T20:25:18Z
10350,6405,3069 Jefferson Ln,,Clinton,MN,85162,US,Shipping,True,+17025595436,41.760665,-90.091777,Joseph Young,2018-04-02T17:04:58Z,2019-11-01T17:04:58Z
10351,6406,3388 Franklin Dr,Apt 919,Worcester,MA,43816,US,Shipping,True,+17864637512,42.281908,-71.781747,Sofia Green,2021-11-26T18:32:18Z,2022-02-12T18:32:18Z
10352,6406,8376 Church Rd,Unit 791,Worcester,MA,43816,US,Billing,True,+13057949685,42.311766,-71.882744,Aisha Smith,2022-01-14T18:32:18Z,2024-10-24T18:32:18Z
10353,6407,1358 Pine Dr,,Madison,MN,77685,US,Shipping,True,+16174944706,43.154019,-89.335172,Maria Wright,2023-03-14T09:16:58Z,2024-10-20T09:16:58Z
10354,6408,2182 Franklin Cir,,Bristol,CT,15807,US,Home,True,+19725583214,41.729883,-72.982572,Rebecca Rodriguez,2016-03-11T20:34:20Z,2022-08-27T20:34:20Z
10355,6409,3246 Lake Cir,,Fairview,VT,12777,US,Shipping,True,+17134068114,40.811112,-74.081348,Sarah Taylor,2019-02-01T18:11:10Z,2021-09-07T18:11:10Z
10356,6409,5906 Church Blvd,Suite 18,Fairview,VT,12777,US,Office,True,+17134068114,40.889117,-73.972918,Sarah Taylor,2021-07-15T18:11:10Z,2022-06-12T18:11:10Z
10357,6409,4059 Market Ct,,Fairview,VT,12777,US,Shipping,False,+17134068114,40.720007,-73.936018,Sarah Taylor,2019-07-29T18:11:10Z,2023-07-29T18:11:10Z
10358,6410,4574 Maple Ave,,Riverside,AK,45769,US,Shipping,True,+19497922429,34.006911,-117.456183,Timothy Yamamoto,2025-12-10T16:28:37Z,2025-12-11T16:28:37Z
10359,6411,8027 Jackson Pl,,Salem,LA,44355,US,Shipping,True,+13125368610,44.94078,-123.038604,Barbara Singh,2023-08-15T11:39:40Z,2024-02-16T11:39:40Z
10360,6411,7804 Forest Ln,Unit 222,Salem,LA,44355,US,Home,True,+13125368610,44.885353,-122.956574,Barbara Singh,2024-05-11T11:39:40Z,2025-02-07T11:39:40Z
10361,6412,7633 Lake Ave,,Clinton,WI,93584,US,Shipping,True,+17133644680,41.811556,-90.258163,Charles Liu,2021-10-30T02:57:49Z,2022-02-27T02:57:49Z
10362,6413,6249 Washington Cir,Unit 326,Riverside,CT,68262,US,Shipping,True,+19493275254,33.998565,-117.457404,Olga Ali,2019-10-21T01:51:34Z,2022-02-03T01:51:34Z
10363,6413,5214 Pine Ln,Suite 555,Riverside,CT,68262,US,Home,True,+19493275254,33.913648,-117.399829,Olga Ali,2020-03-14T01:51:34Z,2021-01-30T01:51:34Z
10364,6413,3814 Cedar Pl,,Riverside,CT,68262,US,Shipping,False,+19493275254,33.940174,-117.408214,Olga Ali,2020-11-11T01:51:34Z,2024-01-21T01:51:34Z
10365,6414,9536 Madison Ct,,Bristol,NB,M2K 9Y9,CA,Home,True,+16042150866,41.574112,-72.949328,Kenneth Hall,2021-02-01T02:49:27Z,2024-12-27T02:49:27Z
10366,6416,5621 Main Way,Floor 18,Fairview,MD,18678,US,Home,True,+12135877876,40.854682,-73.932626,Stephanie Wang,2024-08-26T18:02:32Z,2025-08-21T18:02:32Z
10367,6416,9936 Lake Pl,,Fairview,MD,18678,US,Billing,True,+12135877876,40.751503,-73.957445,Stephanie Wang,2025-01-14T18:02:32Z,2025-12-02T18:02:32Z
10368,6417,91 Market Ln,,Clinton,HI,13928,US,Shipping,True,+13123957276,41.7843,-90.153567,John Gonzalez,2020-07-18T14:38:11Z,2022-01-26T14:38:11Z
10369,6418,6914 Main St,,Chester,MO,71063,US,Shipping,True,+17189327159,39.871943,-75.293006,Brian Ivanov,2025-08-06T01:55:42Z,2025-11-04T01:55:42Z
10370,6418,1900 Cedar Ct,Floor 3,Chester,MO,71063,US,Shipping,False,+17189327159,39.923073,-75.308228,Brian Ivanov,2025-08-27T01:55:42Z,2025-11-02T01:55:42Z
10371,6419,9393 Park Way,Unit 440,Chester,MD,41014,US,Home,True,+14157362884,39.88263,-75.274323,Emily Hernandez,2024-03-27T22:57:47Z,2024-08-04T22:57:47Z
10372,6419,8842 Madison St,,Chester,MD,41014,US,Billing,True,+17029056613,39.772557,-75.427634,Emily Hernandez,2023-10-06T22:57:47Z,2024-08-04T22:57:47Z
10373,6420,5581 Sunset Cir,,Springfield,ME,99898,US,Shipping,True,+18186591614,39.855947,-89.731015,Patricia Ivanov,2023-03-10T19:52:30Z,2025-02-26T19:52:30Z
10374,6421,138 Hill Ln,Apt 449,Chandler,AZ,51574,US,Shipping,True,+18054301405,33.283108,-111.762479,Diego Schmidt,2025-09-23T00:49:55Z,2025-12-07T00:49:55Z
10375,6421,4785 Oak Blvd,,Phoenix,AZ,80934,US,Shipping,False,+17868561354,33.437094,-112.107621,Diego Schmidt,2025-10-06T00:49:55Z,2025-10-12T00:49:55Z
10376,6421,7097 Adams Cir,Floor 7,Chandler,AZ,51574,US,Home,True,+17868561354,33.377597,-111.862523,Diego Schmidt,2025-09-24T00:49:55Z,2025-12-12T00:49:55Z
10377,6422,2349 Market St,Apt 559,Fairview,LA,20432,US,Shipping,True,+14156817510,40.862208,-74.056752,James Hill,2019-03-12T14:06:34Z,2020-08-08T14:06:34Z
10378,6422,538 Church Blvd,#677,Fairview,LA,20432,US,Billing,True,+14156817510,40.806991,-73.989667,James Hill,2020-12-28T14:06:34Z,2025-08-11T14:06:34Z
10379,6423,2718 Main Pl,,Franklin,NM,12525,US,Home,True,+18587210184,35.908887,-86.917586,Ashley Nguyen,2019-12-27T20:15:34Z,2024-01-13T20:15:34Z
10380,6424,5121 Cedar Ln,,Riverside,MN,83148,US,Shipping,True,+15129515582,33.904121,-117.450653,Kenneth Ivanov,2020-01-05T18:55:08Z,2025-09-01T18:55:08Z
10381,6424,3431 Oak Ave,#242,Georgetown,MN,96704,US,Billing,True,+15129515582,38.194006,-84.510004,Kenneth Ivanov,2020-06-10T18:55:08Z,2023-08-23T18:55:08Z
10382,6425,1814 Highland Rd,Suite 615,Las Vegas,NV,88736,US,Home,True,+14049382135,36.155021,-115.155205,Mary Nelson,2021-06-22T20:20:52Z,2024-02-25T20:20:52Z
10383,6426,8993 Cedar Dr,,Clinton,PE,M6T 8B2,CA,Shipping,True,+17786938872,41.923178,-90.113469,Cynthia Rodriguez,2022-05-27T14:24:45Z,2022-10-12T14:24:45Z
10384,6427,3265 Pine Ave,,Fairview,ME,48069,US,Shipping,True,+15122100738,40.906625,-74.070763,Charles Khan,2021-11-29T10:00:24Z,2025-08-01T10:00:24Z
10385,6427,3713 Elm Ct,,Fairview,ME,48069,US,Home,True,+15122100738,40.740969,-73.951877,Charles Khan,2021-12-02T10:00:24Z,2025-02-06T10:00:24Z
10386,6428,5608 Main Pl,,Salem,RI,22619,US,Shipping,True,+12136510316,44.963631,-122.981812,Jason Yamamoto,2022-02-17T04:21:15Z,2023-06-15T04:21:15Z
10387,6428,3057 Washington Way,,Salem,RI,22619,US,Billing,True,+12136510316,44.849911,-122.953051,Jason Yamamoto,2022-03-11T04:21:15Z,2023-05-20T04:21:15Z
10388,6429,1124 Sunset Rd,,Bristol,MS,75011,US,Home,True,+16172356634,41.690233,-72.897484,Lisa Müller,2018-11-26T05:33:22Z,2022-08-21T05:33:22Z
10389,6429,5386 Market Ct,,Bristol,MS,75011,US,Shipping,True,+16172356634,41.657688,-72.92337,Lisa Müller,2019-03-21T05:33:22Z,2021-03-06T05:33:22Z
10390,6429,4570 Jackson Ct,,Bristol,MS,80125,US,Office,True,+16172356634,41.634626,-72.948368,Lisa Müller,2020-03-27T05:33:22Z,2020-11-11T05:33:22Z
10391,6430,2266 Lincoln Ln,,Akron,OH,66235,US,Home,True,+19729140903,41.12982,-81.573807,Carlos Lewis,2025-11-28T17:37:32Z,2025-11-28T17:37:32Z
10392,6430,8080 Lake Blvd,,Columbus,OH,13216,US,Home,False,+19729140903,40.027838,-82.961313,Kimberly Hernandez,2025-11-23T17:37:32Z,2025-12-01T17:37:32Z
10393,6431,7163 Hill Ct,Unit 12,Bristol,CT,24937,US,Shipping,True,+17023147089,41.646722,-72.893768,Elena Flores,2023-10-11T09:12:38Z,2024-09-18T09:12:38Z
10394,6431,81 Franklin Blvd,,Bristol,CT,24937,US,Home,True,+17023147089,41.752771,-73.005165,Brian Gonzalez,2024-06-09T09:12:38Z,2025-07-02T09:12:38Z
10395,6431,3860 Jefferson Ln,,Bristol,CT,24937,US,Shipping,False,+17028488950,41.725243,-72.963496,Brian Gonzalez,2024-07-24T09:12:38Z,2024-10-06T09:12:38Z
10396,6432,4529 Broadway Blvd,,San Diego,CA,28035,US,Shipping,True,+14047744468,32.661262,-117.222169,Ahmed Sanchez,2023-05-15T16:18:42Z,2025-10-20T16:18:42Z
10397,6433,3748 Maple Ave,,Clinton,NL,R7Y 1A0,CA,Shipping,True,+19058610536,41.753708,-90.165759,Charles Ivanov,2025-06-28T06:33:35Z,2025-11-22T06:33:35Z
10398,6433,7752 Jackson Way,Unit 462,Clinton,NL,R7Y 1A0,CA,Shipping,False,+19058610536,41.856748,-90.263956,Charles Ivanov,2025-01-23T06:33:35Z,2025-10-30T06:33:35Z
10399,6434,8691 Maple Blvd,,Franklin,WV,84164,US,Shipping,True,+19495332609,35.951704,-86.956958,Gary Hill,2023-06-06T00:13:49Z,2024-02-27T00:13:49Z
10400,6434,3494 Franklin Rd,Apt 943,Franklin,WV,84164,US,Billing,True,+19495332609,35.887902,-86.830905,Gary Hill,2023-04-12T00:13:49Z,2023-09-14T00:13:49Z
10401,6434,433 Church Ct,,Madison,WV,74173,US,Billing,False,+19495332609,42.982001,-89.495323,Gary Hill,2023-05-12T00:13:49Z,2023-07-24T00:13:49Z
10402,6435,7779 Hill St,,Winston-Salem,NC,83161,US,Shipping,True,+15038124171,36.048082,-80.145528,Laura Ivanov,2018-05-01T04:47:06Z,2023-02-20T04:47:06Z
10403,6436,1678 Lake Way,,Franklin,LA,80066,US,Shipping,True,+13055090323,35.993896,-86.778164,Cynthia Taylor,2024-08-26T08:34:29Z,2024-11-05T08:34:29Z
10404,6436,1243 Lake Pl,Floor 44,Franklin,LA,80066,US,Home,True,+13055090323,35.903552,-86.777167,Cynthia Taylor,2024-10-25T08:34:29Z,2025-08-13T08:34:29Z
10405,6437,6034 Wilson Dr,,Grand Rapids,MI,29491,US,Home,True,+19495178365,42.979413,-85.599507,William Kim,2020-10-29T00:11:36Z,2024-09-06T00:11:36Z
10406,6437,2318 Elm St,Floor 29,Warren,MI,74691,US,Office,True,+19495178365,42.472171,-82.99215,William Kim,2020-05-01T00:11:36Z,2020-07-25T00:11:36Z
10407,6438,3132 Franklin Blvd,,Vancouver,BC,G1T 6N9,CA,Home,True,+16474394963,49.264836,-123.220193,Yuki King,2022-06-13T23:50:51Z,2023-06-03T23:50:51Z
10408,6438,3166 Lincoln Pl,Unit 587,Vancouver,BC,G1T 6N9,CA,Office,True,+16479385387,49.336534,-123.145198,Ryan Ivanov,2022-12-05T23:50:51Z,2024-01-01T23:50:51Z
10409,6439,4136 Jefferson Dr,Floor 43,Rochester,NY,63003,US,Shipping,True,+19725835664,43.104057,-77.568462,Maria Khan,2023-01-25T22:30:36Z,2025-10-08T22:30:36Z
10410,6439,5196 Sunset Way,,Rochester,NY,88316,US,Shipping,False,+19725835664,43.161441,-77.66515,Maria Khan,2021-03-01T22:30:36Z,2024-06-24T22:30:36Z
10411,6439,2089 Spring Ct,Unit 523,Rochester,NY,63003,US,Office,True,+19725835664,43.192754,-77.586768,Maria Khan,2021-11-13T22:30:36Z,2023-01-08T22:30:36Z
10412,6440,740 Sunset Pl,Apt 649,Bellevue,WA,76478,US,Shipping,True,+17137120838,47.670879,-122.13122,Charles Singh,2016-10-14T03:58:06Z,2020-12-03T03:58:06Z
10413,6441,8626 Broadway Dr,,Bristol,ND,41639,US,Shipping,True,+18187572135,41.573461,-72.950822,Robert Martinez,2022-07-17T02:55:53Z,2022-12-09T02:55:53Z
10414,6441,6947 Madison Dr,,Bristol,ND,41639,US,Shipping,False,+18187572135,41.58764,-73.027893,Robert Martinez,2021-08-15T02:55:53Z,2021-12-15T02:55:53Z
10415,6442,2701 River Rd,Suite 561,Bristol,WY,57186,US,Home,True,+15127788037,41.654053,-72.995251,Ronald Flores,2019-12-25T01:44:24Z,2021-05-21T01:44:24Z
10416,6443,1118 Wilson Ln,#907,Salem,NU,T1V 1R4,CA,Home,True,+17808057095,44.896755,-122.960636,Raj Hernandez,2020-07-20T02:15:23Z,2022-09-18T02:15:23Z
10417,6444,7808 Cedar Ln,,Fairview,IN,60734,US,Home,True,+12137013864,40.905604,-74.049304,Karen Walker,2017-10-22T06:42:06Z,2019-12-29T06:42:06Z
10418,6444,7828 Highland Ave,Unit 357,Fairview,IN,60734,US,Shipping,True,+18588071557,40.739754,-74.089993,Karen Walker,2016-11-22T06:42:06Z,2020-06-25T06:42:06Z
10419,6445,2349 Market Ln,Unit 352,Salem,ID,94489,US,Shipping,True,+17029829472,44.948313,-123.019549,Barbara Tanaka,2016-11-17T14:07:19Z,2018-05-26T14:07:19Z
10420,6446,3754 Hill St,,Salem,HI,59169,US,Home,True,+19725604711,44.914477,-122.952843,Melissa Williams,2024-11-08T07:03:04Z,2025-12-07T07:03:04Z
10421,6447,6201 Adams Ln,,Fairview,LA,92607,US,Shipping,True,+17185201370,40.729115,-73.954536,Sandra Moore,2020-01-04T04:30:22Z,2025-07-05T04:30:22Z
10422,6447,9772 Jackson Ct,,Fairview,LA,92607,US,Office,True,+17185201370,40.812861,-73.966207,Diego Williams,2018-06-16T04:30:22Z,2025-09-02T04:30:22Z
10423,6447,7665 Lincoln Way,Apt 664,Fairview,LA,59809,US,Office,False,+17185201370,40.791758,-74.093947,Sandra Moore,2020-01-04T04:30:22Z,2020-12-04T04:30:22Z
10424,6448,7128 Madison Pl,,Sterling Heights,MI,13022,US,Shipping,True,+19492933511,42.621875,-83.123606,Ana Williams,2023-05-14T00:44:45Z,2023-09-09T00:44:45Z
10425,6448,1940 Lake Cir,,Warren,MI,49526,US,Billing,True,+15039965689,42.517847,-83.001597,Ana Williams,2022-09-24T00:44:45Z,2023-12-26T00:44:45Z
10426,6448,4050 Elm Ct,,Sterling Heights,MI,13022,US,Home,True,+15039965689,42.498158,-82.940466,Ana Williams,2022-09-02T00:44:45Z,2023-01-20T00:44:45Z
10427,6449,2510 Oak St,,Worcester,MA,87796,US,Shipping,True,+17025488577,42.193876,-71.824298,Kenneth Wang,2015-06-16T12:37:35Z,2020-09-26T12:37:35Z
10428,6449,4978 Pine Blvd,,Worcester,MA,87796,US,Home,True,+19723713231,42.310484,-71.78911,Kenneth Wang,2016-05-16T12:37:35Z,2022-12-21T12:37:35Z
10429,6450,1305 Maple Ct,,Chester,UT,87506,US,Shipping,True,+12014271013,39.821368,-75.264716,Emily Roberts,2019-07-22T04:19:05Z,2019-08-14T04:19:05Z
10430,6451,1557 Highland Cir,Floor 20,Fairview,MS,72607,US,Home,True,+12012953865,40.730041,-73.952425,Chen Smith,2025-10-02T14:45:28Z,2025-12-06T14:45:28Z
10431,6451,5868 Sunset Cir,,Fairview,MS,72607,US,Shipping,True,+19497131303,40.856799,-74.023701,Chen Smith,2025-08-20T14:45:28Z,2025-12-12T14:45:28Z
10432,6452,5946 Jackson Ln,,Fort Lauderdale,FL,53475,US,Shipping,True,+19726240206,26.127884,-80.11555,Timothy Liu,2025-07-20T18:40:07Z,2025-10-17T18:40:07Z
10433,6453,2453 Park Dr,Floor 11,Clinton,OR,16555,US,Shipping,True,+12129251386,41.773432,-90.288035,Paul Clark,2019-11-20T20:16:58Z,2025-05-01T20:16:58Z
10434,6454,4602 River Way,Suite 343,Georgetown,IA,99294,US,Home,True,+19497458206,38.266403,-84.509167,Barbara Torres,2018-10-01T21:33:36Z,2024-04-23T21:33:36Z
10435,6455,4394 Elm St,Apt 490,Clinton,WY,57797,US,Shipping,True,+15037852584,41.839368,-90.272457,Sofia Smith,2025-04-29T07:25:13Z,2025-05-20T07:25:13Z
10436,6455,943 River Ave,,Clinton,WY,57797,US,Home,True,+15037852584,41.887649,-90.179173,Sofia Smith,2025-06-23T07:25:13Z,2025-08-25T07:25:13Z
10437,6456,4910 Franklin Blvd,Suite 293,Pittsburgh,PA,58939,US,Home,True,+14153592833,40.382976,-79.991796,Cynthia Petrov,2017-02-25T07:36:51Z,2023-07-23T07:36:51Z
10438,6456,7951 Highland Rd,,Pittsburgh,PA,58939,US,Home,False,+14153592833,40.349844,-79.993268,Cynthia Petrov,2016-05-02T07:36:51Z,2024-03-13T07:36:51Z
10439,6456,1851 Market Way,,Pittsburgh,PA,58939,US,Shipping,True,+14153592833,40.452984,-80.032128,Cynthia Petrov,2018-09-29T07:36:51Z,2021-06-24T07:36:51Z
10440,6458,9450 Sunset Ln,,Salem,PE,P8N 9B1,CA,Home,True,+17809686458,45.005576,-123.050506,Richard Baker,2018-12-27T09:31:18Z,2022-05-13T09:31:18Z
10441,6459,8863 River Ave,Apt 850,Clinton,NJ,11231,US,Shipping,True,+12013310018,41.940073,-90.258482,Fatima Khan,2019-10-29T18:11:54Z,2024-02-05T18:11:54Z
10442,6460,4676 Main Cir,Floor 16,Franklin,MT,89044,US,Home,True,+14157111020,35.936201,-86.780077,Maria Walker,2021-05-24T19:57:00Z,2022-11-23T19:57:00Z
10443,6461,4802 Hill Cir,,Red Deer,AB,T4X 6K2,CA,Home,True,+14034935246,52.34112,-113.741695,Maria Smith,2016-11-06T11:11:21Z,2018-04-19T11:11:21Z
10444,6461,7392 Spring Way,,Red Deer,AB,T4X 6K2,CA,Shipping,True,+14032502929,52.325838,-113.904089,Maria Smith,2019-08-15T11:11:21Z,2020-01-04T11:11:21Z
10445,6462,3799 River St,,Chester,MO,47840,US,Home,True,+18054650342,39.853639,-75.417923,Betty Wang,2022-10-26T02:16:27Z,2024-03-23T02:16:27Z
10446,6463,8016 Broadway Blvd,,Fairview,WI,10365,US,Home,True,+12137147645,40.88283,-73.914411,Donald Liu,2024-10-02T12:07:42Z,2024-12-31T12:07:42Z
10447,6463,447 Main Ave,Apt 191,Fairview,WI,10365,US,Billing,True,+12137147645,40.732335,-74.01156,Donald Liu,2024-11-23T12:07:42Z,2025-07-23T12:07:42Z
10448,6464,2306 Franklin Rd,Suite 445,Springfield,ME,90480,US,Shipping,True,+12133761858,39.74739,-89.566296,Kimberly Walker,2022-11-15T10:43:20Z,2025-04-04T10:43:20Z
10449,6465,4039 Spring Ct,,Grand Rapids,MI,31139,US,Shipping,True,+15122564545,42.913816,-85.688422,David Thompson,2017-07-11T07:43:27Z,2025-03-06T07:43:27Z
10450,6466,843 Madison Dr,,New York,NY,64959,US,Home,True,+12135816154,40.670375,-73.970954,Olga Smith,2024-12-13T15:08:44Z,2024-12-20T15:08:44Z
10451,6466,2959 Spring Blvd,,New York,NY,64959,US,Office,True,+12135816154,40.74794,-73.966867,Olga Smith,2024-11-22T15:08:44Z,2025-12-04T15:08:44Z
10452,6466,2770 Broadway Dr,,New York,NY,64959,US,Shipping,True,+12135816154,40.735733,-73.961972,Olga Smith,2024-10-09T15:08:44Z,2024-10-11T15:08:44Z
10453,6467,5254 Forest Cir,Suite 977,Madison,RI,49935,US,Shipping,True,+17189413746,42.994981,-89.345351,Fatima Martin,2019-07-21T12:17:23Z,2019-10-25T12:17:23Z
10454,6467,1431 Market Pl,,Madison,RI,49935,US,Billing,True,+17189413746,43.093593,-89.359396,Fatima Martin,2021-09-03T12:17:23Z,2025-11-07T12:17:23Z
10455,6467,657 Lincoln Ln,#330,Madison,RI,49935,US,Home,True,+17189413746,43.019451,-89.37032,Fatima Martin,2019-02-24T12:17:23Z,2025-02-01T12:17:23Z
10456,6468,4756 Highland Ave,Floor 22,Chester,NJ,99732,US,Home,True,+17869874245,39.755542,-75.336643,Paul Lewis,2020-12-01T21:16:09Z,2024-11-08T21:16:09Z
10457,6469,3324 Adams St,,Madison,CT,27230,US,Home,True,+18182468168,43.124988,-89.407554,Rebecca Baker,2022-11-02T07:22:55Z,2024-03-31T07:22:55Z
10458,6469,6142 Spring Pl,Apt 915,Madison,CT,27230,US,Home,False,+15123696107,43.112118,-89.337985,Rebecca Baker,2021-07-13T07:22:55Z,2024-08-16T07:22:55Z
10459,6470,8661 Franklin Ln,Unit 751,Reading,PA,18914,US,Home,True,+18183689404,40.308783,-75.961177,Margaret Thomas,2020-04-09T00:56:43Z,2025-02-27T00:56:43Z
10460,6471,7563 Franklin Cir,#839,Dallas,TX,91145,US,Shipping,True,+17867251645,32.678179,-96.858725,Stephanie Torres,2022-04-06T13:16:48Z,2023-02-04T13:16:48Z
10461,6471,3370 Main Ave,Suite 442,Fort Worth,TX,60365,US,Billing,True,+17867251645,32.664039,-97.325178,Priya Lopez,2022-12-05T13:16:48Z,2025-08-16T13:16:48Z
10462,6472,8572 Lincoln Cir,Floor 33,Riverside,RI,70913,US,Home,True,+19492225479,34.037653,-117.488875,Sofia Perez,2020-09-06T00:10:19Z,2024-11-08T00:10:19Z
10463,6472,5053 Hill Blvd,,Riverside,RI,70913,US,Billing,True,+19492225479,33.904018,-117.376453,Sofia Perez,2020-08-07T00:10:19Z,2024-05-31T00:10:19Z
10464,6473,4962 Adams Ct,Unit 368,Mesa,AZ,58646,US,Home,True,+18582780902,33.432488,-111.910911,Anthony Carter,2023-09-19T04:34:25Z,2023-10-06T04:34:25Z
10465,6474,2375 River St,#448,Salem,OK,37558,US,Shipping,True,+15033107080,45.004859,-122.979756,Raj Singh,2019-12-10T09:38:48Z,2025-05-11T09:38:48Z
10466,6474,4868 Pine Pl,,Salem,OK,37558,US,Shipping,False,+15034010404,44.943542,-123.054092,Raj Singh,2016-12-04T09:38:48Z,2019-12-12T09:38:48Z
10467,6474,2095 Franklin St,#633,Riverside,OK,11209,US,Billing,True,+15033107080,33.875275,-117.302865,Raj Singh,2020-12-06T09:38:48Z,2024-11-16T09:38:48Z
10468,6475,5549 Elm St,,Salem,NB,P8A 3P2,CA,Shipping,True,+14036986422,44.896542,-122.984735,James Torres,2023-02-24T22:57:27Z,2024-10-30T22:57:27Z
10469,6475,550 Church Way,,Salem,NB,P8A 3P2,CA,Home,True,+16048459460,44.991674,-122.953675,James Torres,2023-05-07T22:57:27Z,2024-12-31T22:57:27Z
10470,6475,1549 Washington Pl,Unit 314,Salem,NB,P8A 3P2,CA,Billing,True,+16046484895,44.855889,-122.942618,James Torres,2023-11-20T22:57:27Z,2025-09-20T22:57:27Z
10471,6476,7324 Washington Ln,Suite 234,Madison,NM,14240,US,Home,True,+17865398683,43.103743,-89.47567,Joshua Kumar,2022-03-02T09:46:24Z,2023-06-07T09:46:24Z
10472,6477,4869 Jefferson Ave,Suite 173,Fairview,SK,P9E 5Y3,CA,Home,True,+16132559935,40.713624,-74.03987,Amanda Miller,2022-06-26T11:04:42Z,2022-11-06T11:04:42Z
10473,6477,6543 Maple St,Floor 10,Fairview,SK,P9E 5Y3,CA,Shipping,True,+16048684866,40.854681,-73.994317,Amanda Miller,2021-09-19T11:04:42Z,2022-03-19T11:04:42Z
10474,6478,1601 Main Rd,,Fairview,WY,53470,US,Home,True,+19179713915,40.758018,-73.99149,Ahmed Wright,2025-10-05T04:42:16Z,2025-11-08T04:42:16Z
10475,6478,1248 Franklin Way,,Franklin,WY,12362,US,Billing,True,+19179713915,35.90402,-86.839697,Ahmed Wright,2025-11-03T04:42:16Z,2025-12-14T04:42:16Z
10476,6479,1782 Maple Blvd,,Georgetown,CT,66923,US,Shipping,True,+19498916054,38.278482,-84.502242,Daniel Ramirez,2024-10-25T06:02:13Z,2025-10-13T06:02:13Z
10477,6479,2972 Franklin Rd,,Georgetown,CT,66923,US,Home,True,+19498916054,38.271695,-84.51994,Daniel Ramirez,2024-12-11T06:02:13Z,2025-01-25T06:02:13Z
10478,6480,986 River St,,Franklin,UT,16227,US,Home,True,+17189970471,35.838526,-86.857496,Andrew Yamamoto,2024-07-04T14:00:18Z,2025-09-11T14:00:18Z
10479,6480,1760 Oak Ave,Suite 384,Franklin,UT,16227,US,Office,True,+17189970471,36.024032,-86.935492,Andrew Yamamoto,2025-01-16T14:00:18Z,2025-04-01T14:00:18Z
10480,6480,136 River Cir,Suite 917,Franklin,UT,16227,US,Office,False,+17189970471,35.894567,-86.891857,Andrew Yamamoto,2024-10-26T14:00:18Z,2025-07-26T14:00:18Z
10481,6481,5656 Main Rd,Apt 668,Riverside,KS,18431,US,Home,True,+18055957744,34.045908,-117.409886,Susan Garcia,2024-02-15T06:15:49Z,2025-07-20T06:15:49Z
10482,6482,7029 Broadway Ave,,Cleveland,OH,78276,US,Shipping,True,+17024079065,41.519243,-81.641744,Maria Hall,2019-08-11T11:07:32Z,2020-01-08T11:07:32Z
10483,6483,3367 Market Ln,Floor 13,Springfield,VT,49163,US,Shipping,True,+18183636030,39.797048,-89.550709,Joshua Sanchez,2021-12-20T04:45:57Z,2022-06-28T04:45:57Z
10484,6483,8223 Pine St,,Bristol,VT,24112,US,Billing,True,+18183636030,41.680861,-72.958832,Joshua Sanchez,2022-02-14T04:45:57Z,2023-07-15T04:45:57Z
10485,6483,7260 Maple Blvd,Floor 17,Springfield,VT,49163,US,Home,True,+18183636030,39.708245,-89.587794,Joshua Sanchez,2021-11-22T04:45:57Z,2024-09-05T04:45:57Z
10486,6484,596 Lincoln Pl,Apt 671,Los Angeles,CA,54684,US,Shipping,True,+19175387168,34.093307,-118.176867,Wei Williams,2025-02-26T05:16:15Z,2025-06-30T05:16:15Z
10487,6485,4941 Oak Dr,,Salem,LA,40106,US,Home,True,+17133348796,45.026927,-122.990331,Kimberly Patel,2021-11-11T14:22:05Z,2023-12-11T14:22:05Z
